year,state_po,county_name,county_fips,party,candidatevotes
2020,AL,AUTAUGA,1001,DEMOCRAT,7503
2020,AL,AUTAUGA,1001,REPUBLICAN,19838
2020,AL,BALDWIN,1003,DEMOCRAT,24578
2020,AL,BALDWIN,1003,REPUBLICAN,83544
2020,AL,BARBOUR,1005,DEMOCRAT,4816
2020,AL,BARBOUR,1005,REPUBLICAN,5622
2020,AL,BIBB,1007,DEMOCRAT,1986
2020,AL,BIBB,1007,REPUBLICAN,7525
2020,AL,BLOUNT,1009,DEMOCRAT,2640
2020,AL,BLOUNT,1009,REPUBLICAN,24711
2020,AL,BULLOCK,1011,DEMOCRAT,3446
2020,AL,BULLOCK,1011,REPUBLICAN,1146
2020,AL,BUTLER,1013,DEMOCRAT,3965
2020,AL,BUTLER,1013,REPUBLICAN,5458
2020,AL,CALHOUN,1015,DEMOCRAT,15216
2020,AL,CALHOUN,1015,REPUBLICAN,35101
2020,AL,CHAMBERS,1017,DEMOCRAT,6365
2020,AL,CHAMBERS,1017,REPUBLICAN,8753
2020,AL,CHEROKEE,1019,DEMOCRAT,1624
2020,AL,CHEROKEE,1019,REPUBLICAN,10583
2020,AL,CHILTON,1021,DEMOCRAT,3073
2020,AL,CHILTON,1021,REPUBLICAN,16085
2020,AL,CHOCTAW,1023,DEMOCRAT,3127
2020,AL,CHOCTAW,1023,REPUBLICAN,4296
2020,AL,CLARKE,1025,DEMOCRAT,5755
2020,AL,CLARKE,1025,REPUBLICAN,7324
2020,AL,CLAY,1027,DEMOCRAT,1267
2020,AL,CLAY,1027,REPUBLICAN,5601
2020,AL,CLEBURNE,1029,DEMOCRAT,675
2020,AL,CLEBURNE,1029,REPUBLICAN,6484
2020,AL,COFFEE,1031,DEMOCRAT,5076
2020,AL,COFFEE,1031,REPUBLICAN,16899
2020,AL,COLBERT,1033,DEMOCRAT,8343
2020,AL,COLBERT,1033,REPUBLICAN,19203
2020,AL,CONECUH,1035,DEMOCRAT,2966
2020,AL,CONECUH,1035,REPUBLICAN,3442
2020,AL,COOSA,1037,DEMOCRAT,1796
2020,AL,COOSA,1037,REPUBLICAN,3631
2020,AL,COVINGTON,1039,DEMOCRAT,2721
2020,AL,COVINGTON,1039,REPUBLICAN,14586
2020,AL,CRENSHAW,1041,DEMOCRAT,1700
2020,AL,CRENSHAW,1041,REPUBLICAN,4864
2020,AL,CULLMAN,1043,DEMOCRAT,4478
2020,AL,CULLMAN,1043,REPUBLICAN,36880
2020,AL,DALE,1045,DEMOCRAT,5170
2020,AL,DALE,1045,REPUBLICAN,14303
2020,AL,DALLAS,1047,DEMOCRAT,12230
2020,AL,DALLAS,1047,REPUBLICAN,5524
2020,AL,DEKALB,1049,DEMOCRAT,4281
2020,AL,DEKALB,1049,REPUBLICAN,24767
2020,AL,ELMORE,1051,DEMOCRAT,10367
2020,AL,ELMORE,1051,REPUBLICAN,30164
2020,AL,ESCAMBIA,1053,DEMOCRAT,4918
2020,AL,ESCAMBIA,1053,REPUBLICAN,10869
2020,AL,ETOWAH,1055,DEMOCRAT,11567
2020,AL,ETOWAH,1055,REPUBLICAN,35528
2020,AL,FAYETTE,1057,DEMOCRAT,1395
2020,AL,FAYETTE,1057,REPUBLICAN,7300
2020,AL,FRANKLIN,1059,DEMOCRAT,2086
2020,AL,FRANKLIN,1059,REPUBLICAN,10376
2020,AL,GENEVA,1061,DEMOCRAT,1595
2020,AL,GENEVA,1061,REPUBLICAN,10848
2020,AL,GREENE,1063,DEMOCRAT,3884
2020,AL,GREENE,1063,REPUBLICAN,875
2020,AL,HALE,1065,DEMOCRAT,4663
2020,AL,HALE,1065,REPUBLICAN,3192
2020,AL,HENRY,1067,DEMOCRAT,2606
2020,AL,HENRY,1067,REPUBLICAN,6607
2020,AL,HOUSTON,1069,DEMOCRAT,12917
2020,AL,HOUSTON,1069,REPUBLICAN,32618
2020,AL,JACKSON,1071,DEMOCRAT,3717
2020,AL,JACKSON,1071,REPUBLICAN,19670
2020,AL,JEFFERSON,1073,DEMOCRAT,181688
2020,AL,JEFFERSON,1073,REPUBLICAN,138843
2020,AL,LAMAR,1075,DEMOCRAT,978
2020,AL,LAMAR,1075,REPUBLICAN,6174
2020,AL,LAUDERDALE,1077,DEMOCRAT,11915
2020,AL,LAUDERDALE,1077,REPUBLICAN,31721
2020,AL,LAWRENCE,1079,DEMOCRAT,3562
2020,AL,LAWRENCE,1079,REPUBLICAN,12322
2020,AL,LEE,1081,DEMOCRAT,27860
2020,AL,LEE,1081,REPUBLICAN,42221
2020,AL,LIMESTONE,1083,DEMOCRAT,13672
2020,AL,LIMESTONE,1083,REPUBLICAN,34640
2020,AL,LOWNDES,1085,DEMOCRAT,4972
2020,AL,LOWNDES,1085,REPUBLICAN,1836
2020,AL,MACON,1087,DEMOCRAT,7108
2020,AL,MACON,1087,REPUBLICAN,1541
2020,AL,MADISON,1089,DEMOCRAT,87286
2020,AL,MADISON,1089,REPUBLICAN,102780
2020,AL,MARENGO,1091,DEMOCRAT,5488
2020,AL,MARENGO,1091,REPUBLICAN,5343
2020,AL,MARION,1093,DEMOCRAT,1463
2020,AL,MARION,1093,REPUBLICAN,12205
2020,AL,MARSHALL,1095,DEMOCRAT,5943
2020,AL,MARSHALL,1095,REPUBLICAN,33191
2020,AL,MOBILE,1097,DEMOCRAT,79474
2020,AL,MOBILE,1097,REPUBLICAN,101243
2020,AL,MONROE,1099,DEMOCRAT,4455
2020,AL,MONROE,1099,REPUBLICAN,6147
2020,AL,MONTGOMERY,1101,DEMOCRAT,64529
2020,AL,MONTGOMERY,1101,REPUBLICAN,33311
2020,AL,MORGAN,1103,DEMOCRAT,13234
2020,AL,MORGAN,1103,REPUBLICAN,39664
2020,AL,PERRY,1105,DEMOCRAT,3860
2020,AL,PERRY,1105,REPUBLICAN,1339
2020,AL,PICKENS,1107,DEMOCRAT,4022
2020,AL,PICKENS,1107,REPUBLICAN,5594
2020,AL,PIKE,1109,DEMOCRAT,5636
2020,AL,PIKE,1109,REPUBLICAN,8042
2020,AL,RANDOLPH,1111,DEMOCRAT,2203
2020,AL,RANDOLPH,1111,REPUBLICAN,8559
2020,AL,RUSSELL,1113,DEMOCRAT,11228
2020,AL,RUSSELL,1113,REPUBLICAN,9864
2020,AL,ST. CLAIR,1115,DEMOCRAT,7744
2020,AL,ST. CLAIR,1115,REPUBLICAN,36166
2020,AL,SHELBY,1117,DEMOCRAT,33268
2020,AL,SHELBY,1117,REPUBLICAN,79700
2020,AL,SUMTER,1119,DEMOCRAT,4648
2020,AL,SUMTER,1119,REPUBLICAN,1598
2020,AL,TALLADEGA,1121,DEMOCRAT,13138
2020,AL,TALLADEGA,1121,REPUBLICAN,22235
2020,AL,TALLAPOOSA,1123,DEMOCRAT,5859
2020,AL,TALLAPOOSA,1123,REPUBLICAN,14963
2020,AL,TUSCALOOSA,1125,DEMOCRAT,37765
2020,AL,TUSCALOOSA,1125,REPUBLICAN,51117
2020,AL,WALKER,1127,DEMOCRAT,4834
2020,AL,WALKER,1127,REPUBLICAN,26002
2020,AL,WASHINGTON,1129,DEMOCRAT,2258
2020,AL,WASHINGTON,1129,REPUBLICAN,6564
2020,AL,WILCOX,1131,DEMOCRAT,4048
2020,AL,WILCOX,1131,REPUBLICAN,1833
2020,AL,WINSTON,1133,DEMOCRAT,974
2020,AL,WINSTON,1133,REPUBLICAN,10195
2020,AK,DISTRICT 1,2001,DEMOCRAT,3477
2020,AK,DISTRICT 1,2001,REPUBLICAN,3511
2020,AK,DISTRICT 2,2002,DEMOCRAT,2104
2020,AK,DISTRICT 2,2002,REPUBLICAN,3674
2020,AK,DISTRICT 3,2003,DEMOCRAT,1903
2020,AK,DISTRICT 3,2003,REPUBLICAN,6076
2020,AK,DISTRICT 4,2004,DEMOCRAT,5345
2020,AK,DISTRICT 4,2004,REPUBLICAN,4690
2020,AK,DISTRICT 5,2005,DEMOCRAT,4204
2020,AK,DISTRICT 5,2005,REPUBLICAN,4077
2020,AK,DISTRICT 6,2006,DEMOCRAT,3272
2020,AK,DISTRICT 6,2006,REPUBLICAN,5770
2020,AK,DISTRICT 7,2007,DEMOCRAT,2215
2020,AK,DISTRICT 7,2007,REPUBLICAN,7027
2020,AK,DISTRICT 8,2008,DEMOCRAT,1953
2020,AK,DISTRICT 8,2008,REPUBLICAN,7618
2020,AK,DISTRICT 9,2009,DEMOCRAT,2769
2020,AK,DISTRICT 9,2009,REPUBLICAN,7787
2020,AK,DISTRICT 10,2010,DEMOCRAT,2727
2020,AK,DISTRICT 10,2010,REPUBLICAN,8081
2020,AK,DISTRICT 11,2011,DEMOCRAT,3130
2020,AK,DISTRICT 11,2011,REPUBLICAN,7096
2020,AK,DISTRICT 12,2012,DEMOCRAT,2957
2020,AK,DISTRICT 12,2012,REPUBLICAN,7893
2020,AK,DISTRICT 13,2013,DEMOCRAT,2666
2020,AK,DISTRICT 13,2013,REPUBLICAN,4652
2020,AK,DISTRICT 14,2014,DEMOCRAT,4261
2020,AK,DISTRICT 14,2014,REPUBLICAN,6714
2020,AK,DISTRICT 15,2015,DEMOCRAT,2622
2020,AK,DISTRICT 15,2015,REPUBLICAN,2671
2020,AK,DISTRICT 16,2016,DEMOCRAT,4274
2020,AK,DISTRICT 16,2016,REPUBLICAN,3516
2020,AK,DISTRICT 17,2017,DEMOCRAT,4136
2020,AK,DISTRICT 17,2017,REPUBLICAN,2810
2020,AK,DISTRICT 18,2018,DEMOCRAT,4681
2020,AK,DISTRICT 18,2018,REPUBLICAN,2760
2020,AK,DISTRICT 19,2019,DEMOCRAT,3118
2020,AK,DISTRICT 19,2019,REPUBLICAN,1975
2020,AK,DISTRICT 20,2020,DEMOCRAT,4881
2020,AK,DISTRICT 20,2020,REPUBLICAN,2383
2020,AK,DISTRICT 21,2021,DEMOCRAT,5414
2020,AK,DISTRICT 21,2021,REPUBLICAN,3690
2020,AK,DISTRICT 22,2022,DEMOCRAT,4553
2020,AK,DISTRICT 22,2022,REPUBLICAN,4684
2020,AK,DISTRICT 23,2023,DEMOCRAT,3810
2020,AK,DISTRICT 23,2023,REPUBLICAN,3655
2020,AK,DISTRICT 24,2024,DEMOCRAT,4736
2020,AK,DISTRICT 24,2024,REPUBLICAN,5378
2020,AK,DISTRICT 25,2025,DEMOCRAT,4600
2020,AK,DISTRICT 25,2025,REPUBLICAN,4407
2020,AK,DISTRICT 26,2026,DEMOCRAT,4558
2020,AK,DISTRICT 26,2026,REPUBLICAN,5243
2020,AK,DISTRICT 27,2027,DEMOCRAT,4844
2020,AK,DISTRICT 27,2027,REPUBLICAN,4324
2020,AK,DISTRICT 28,2028,DEMOCRAT,6264
2020,AK,DISTRICT 28,2028,REPUBLICAN,6162
2020,AK,DISTRICT 29,2029,DEMOCRAT,2985
2020,AK,DISTRICT 29,2029,REPUBLICAN,7464
2020,AK,DISTRICT 30,2030,DEMOCRAT,2638
2020,AK,DISTRICT 30,2030,REPUBLICAN,7180
2020,AK,DISTRICT 31,2031,DEMOCRAT,5037
2020,AK,DISTRICT 31,2031,REPUBLICAN,6971
2020,AK,DISTRICT 32,2032,DEMOCRAT,3506
2020,AK,DISTRICT 32,2032,REPUBLICAN,4440
2020,AK,DISTRICT 33,2033,DEMOCRAT,7535
2020,AK,DISTRICT 33,2033,REPUBLICAN,3059
2020,AK,DISTRICT 34,2034,DEMOCRAT,5763
2020,AK,DISTRICT 34,2034,REPUBLICAN,4543
2020,AK,DISTRICT 35,2035,DEMOCRAT,5011
2020,AK,DISTRICT 35,2035,REPUBLICAN,4769
2020,AK,DISTRICT 36,2036,DEMOCRAT,3796
2020,AK,DISTRICT 36,2036,REPUBLICAN,5114
2020,AK,DISTRICT 37,2037,DEMOCRAT,2560
2020,AK,DISTRICT 37,2037,REPUBLICAN,2358
2020,AK,DISTRICT 38,2038,DEMOCRAT,3202
2020,AK,DISTRICT 38,2038,REPUBLICAN,1737
2020,AK,DISTRICT 39,2039,DEMOCRAT,3580
2020,AK,DISTRICT 39,2039,REPUBLICAN,1939
2020,AK,DISTRICT 40,2040,DEMOCRAT,2318
2020,AK,DISTRICT 40,2040,REPUBLICAN,1994
2020,AK,DISTRICT 99,2099,DEMOCRAT,373
2020,AK,DISTRICT 99,2099,REPUBLICAN,59
2020,AZ,APACHE,4001,DEMOCRAT,16460
2020,AZ,APACHE,4001,DEMOCRAT,6539
2020,AZ,APACHE,4001,DEMOCRAT,294
2020,AZ,APACHE,4001,REPUBLICAN,7262
2020,AZ,APACHE,4001,REPUBLICAN,4053
2020,AZ,APACHE,4001,REPUBLICAN,127
2020,AZ,COCHISE,4003,DEMOCRAT,21563
2020,AZ,COCHISE,4003,DEMOCRAT,1495
2020,AZ,COCHISE,4003,DEMOCRAT,674
2020,AZ,COCHISE,4003,REPUBLICAN,25934
2020,AZ,COCHISE,4003,REPUBLICAN,7714
2020,AZ,COCHISE,4003,REPUBLICAN,1909
2020,AZ,COCONINO,4005,DEMOCRAT,39430
2020,AZ,COCONINO,4005,DEMOCRAT,4963
2020,AZ,COCONINO,4005,DEMOCRAT,305
2020,AZ,COCONINO,4005,REPUBLICAN,20311
2020,AZ,COCONINO,4005,REPUBLICAN,6446
2020,AZ,COCONINO,4005,REPUBLICAN,295
2020,AZ,GILA,4007,DEMOCRAT,7481
2020,AZ,GILA,4007,DEMOCRAT,1400
2020,AZ,GILA,4007,DEMOCRAT,62
2020,AZ,GILA,4007,REPUBLICAN,15005
2020,AZ,GILA,4007,REPUBLICAN,3260
2020,AZ,GILA,4007,REPUBLICAN,112
2020,AZ,GRAHAM,4009,DEMOCRAT,2944
2020,AZ,GRAHAM,4009,DEMOCRAT,1055
2020,AZ,GRAHAM,4009,DEMOCRAT,35
2020,AZ,GRAHAM,4009,REPUBLICAN,7289
2020,AZ,GRAHAM,4009,REPUBLICAN,3314
2020,AZ,GRAHAM,4009,REPUBLICAN,146
2020,AZ,GREENLEE,4011,DEMOCRAT,996
2020,AZ,GREENLEE,4011,DEMOCRAT,184
2020,AZ,GREENLEE,4011,DEMOCRAT,2
2020,AZ,GREENLEE,4011,REPUBLICAN,1571
2020,AZ,GREENLEE,4011,REPUBLICAN,840
2020,AZ,GREENLEE,4011,REPUBLICAN,22
2020,AZ,LA PAZ,4012,DEMOCRAT,1508
2020,AZ,LA PAZ,4012,DEMOCRAT,542
2020,AZ,LA PAZ,4012,DEMOCRAT,186
2020,AZ,LA PAZ,4012,REPUBLICAN,2936
2020,AZ,LA PAZ,4012,REPUBLICAN,1606
2020,AZ,LA PAZ,4012,REPUBLICAN,587
2020,AZ,MARICOPA,4013,DEMOCRAT,978457
2020,AZ,MARICOPA,4013,DEMOCRAT,59513
2020,AZ,MARICOPA,4013,DEMOCRAT,2804
2020,AZ,MARICOPA,4013,REPUBLICAN,889400
2020,AZ,MARICOPA,4013,REPUBLICAN,103086
2020,AZ,MARICOPA,4013,REPUBLICAN,3179
2020,AZ,MOHAVE,4015,DEMOCRAT,21783
2020,AZ,MOHAVE,4015,DEMOCRAT,2943
2020,AZ,MOHAVE,4015,DEMOCRAT,105
2020,AZ,MOHAVE,4015,REPUBLICAN,56914
2020,AZ,MOHAVE,4015,REPUBLICAN,20938
2020,AZ,MOHAVE,4015,REPUBLICAN,683
2020,AZ,NAVAJO,4017,DEMOCRAT,16867
2020,AZ,NAVAJO,4017,DEMOCRAT,6425
2020,AZ,NAVAJO,4017,DEMOCRAT,91
2020,AZ,NAVAJO,4017,REPUBLICAN,18787
2020,AZ,NAVAJO,4017,REPUBLICAN,8722
2020,AZ,NAVAJO,4017,REPUBLICAN,148
2020,AZ,PIMA,4019,DEMOCRAT,282457
2020,AZ,PIMA,4019,DEMOCRAT,15246
2020,AZ,PIMA,4019,DEMOCRAT,7278
2020,AZ,PIMA,4019,REPUBLICAN,165747
2020,AZ,PIMA,4019,REPUBLICAN,33667
2020,AZ,PIMA,4019,REPUBLICAN,8344
2020,AZ,PINAL,4021,DEMOCRAT,65042
2020,AZ,PINAL,4021,DEMOCRAT,9812
2020,AZ,PINAL,4021,DEMOCRAT,252
2020,AZ,PINAL,4021,REPUBLICAN,80293
2020,AZ,PINAL,4021,REPUBLICAN,26277
2020,AZ,PINAL,4021,REPUBLICAN,507
2020,AZ,SANTA CRUZ,4023,DEMOCRAT,10859
2020,AZ,SANTA CRUZ,4023,DEMOCRAT,2205
2020,AZ,SANTA CRUZ,4023,DEMOCRAT,74
2020,AZ,SANTA CRUZ,4023,REPUBLICAN,4279
2020,AZ,SANTA CRUZ,4023,REPUBLICAN,1879
2020,AZ,SANTA CRUZ,4023,REPUBLICAN,36
2020,AZ,YAVAPAI,4025,DEMOCRAT,46865
2020,AZ,YAVAPAI,4025,DEMOCRAT,2665
2020,AZ,YAVAPAI,4025,DEMOCRAT,72
2020,AZ,YAVAPAI,4025,REPUBLICAN,76416
2020,AZ,YAVAPAI,4025,REPUBLICAN,14845
2020,AZ,YAVAPAI,4025,REPUBLICAN,266
2020,AZ,YUMA,4027,DEMOCRAT,28134
2020,AZ,YUMA,4027,DEMOCRAT,3570
2020,AZ,YUMA,4027,DEMOCRAT,506
2020,AZ,YUMA,4027,REPUBLICAN,30226
2020,AZ,YUMA,4027,REPUBLICAN,5651
2020,AZ,YUMA,4027,REPUBLICAN,657
2020,AR,ARKANSAS,5001,DEMOCRAT,172
2020,AR,ARKANSAS,5001,DEMOCRAT,1419
2020,AR,ARKANSAS,5001,DEMOCRAT,224
2020,AR,ARKANSAS,5001,DEMOCRAT,3
2020,AR,ARKANSAS,5001,REPUBLICAN,145
2020,AR,ARKANSAS,5001,REPUBLICAN,3658
2020,AR,ARKANSAS,5001,REPUBLICAN,500
2020,AR,ARKANSAS,5001,REPUBLICAN,1
2020,AR,ASHLEY,5003,DEMOCRAT,347
2020,AR,ASHLEY,5003,DEMOCRAT,1309
2020,AR,ASHLEY,5003,DEMOCRAT,462
2020,AR,ASHLEY,5003,DEMOCRAT,7
2020,AR,ASHLEY,5003,REPUBLICAN,286
2020,AR,ASHLEY,5003,REPUBLICAN,4018
2020,AR,ASHLEY,5003,REPUBLICAN,1232
2020,AR,ASHLEY,5003,REPUBLICAN,12
2020,AR,BAXTER,5005,DEMOCRAT,1236
2020,AR,BAXTER,5005,DEMOCRAT,2950
2020,AR,BAXTER,5005,DEMOCRAT,449
2020,AR,BAXTER,5005,DEMOCRAT,0
2020,AR,BAXTER,5005,REPUBLICAN,1160
2020,AR,BAXTER,5005,REPUBLICAN,12136
2020,AR,BAXTER,5005,REPUBLICAN,2540
2020,AR,BAXTER,5005,REPUBLICAN,0
2020,AR,BENTON,5007,DEMOCRAT,9176
2020,AR,BENTON,5007,DEMOCRAT,28508
2020,AR,BENTON,5007,DEMOCRAT,4565
2020,AR,BENTON,5007,DEMOCRAT,0
2020,AR,BENTON,5007,REPUBLICAN,5400
2020,AR,BENTON,5007,REPUBLICAN,56966
2020,AR,BENTON,5007,REPUBLICAN,11599
2020,AR,BENTON,5007,REPUBLICAN,0
2020,AR,BOONE,5009,DEMOCRAT,584
2020,AR,BOONE,5009,DEMOCRAT,1988
2020,AR,BOONE,5009,DEMOCRAT,489
2020,AR,BOONE,5009,DEMOCRAT,3
2020,AR,BOONE,5009,REPUBLICAN,711
2020,AR,BOONE,5009,REPUBLICAN,9235
2020,AR,BOONE,5009,REPUBLICAN,3700
2020,AR,BOONE,5009,REPUBLICAN,6
2020,AR,BRADLEY,5011,DEMOCRAT,162
2020,AR,BRADLEY,5011,DEMOCRAT,759
2020,AR,BRADLEY,5011,DEMOCRAT,290
2020,AR,BRADLEY,5011,DEMOCRAT,3
2020,AR,BRADLEY,5011,REPUBLICAN,117
2020,AR,BRADLEY,5011,REPUBLICAN,1444
2020,AR,BRADLEY,5011,REPUBLICAN,772
2020,AR,BRADLEY,5011,REPUBLICAN,2
2020,AR,CALHOUN,5013,DEMOCRAT,39
2020,AR,CALHOUN,5013,DEMOCRAT,300
2020,AR,CALHOUN,5013,DEMOCRAT,128
2020,AR,CALHOUN,5013,DEMOCRAT,12
2020,AR,CALHOUN,5013,REPUBLICAN,72
2020,AR,CALHOUN,5013,REPUBLICAN,958
2020,AR,CALHOUN,5013,REPUBLICAN,582
2020,AR,CALHOUN,5013,REPUBLICAN,24
2020,AR,CARROLL,5015,DEMOCRAT,1247
2020,AR,CARROLL,5015,DEMOCRAT,2315
2020,AR,CARROLL,5015,DEMOCRAT,420
2020,AR,CARROLL,5015,DEMOCRAT,41
2020,AR,CARROLL,5015,REPUBLICAN,627
2020,AR,CARROLL,5015,REPUBLICAN,4862
2020,AR,CARROLL,5015,REPUBLICAN,1892
2020,AR,CARROLL,5015,REPUBLICAN,43
2020,AR,CHICOT,5017,DEMOCRAT,375
2020,AR,CHICOT,5017,DEMOCRAT,1061
2020,AR,CHICOT,5017,DEMOCRAT,824
2020,AR,CHICOT,5017,DEMOCRAT,0
2020,AR,CHICOT,5017,REPUBLICAN,183
2020,AR,CHICOT,5017,REPUBLICAN,1207
2020,AR,CHICOT,5017,REPUBLICAN,362
2020,AR,CHICOT,5017,REPUBLICAN,0
2020,AR,CLARK,5019,DEMOCRAT,515
2020,AR,CLARK,5019,DEMOCRAT,2413
2020,AR,CLARK,5019,DEMOCRAT,485
2020,AR,CLARK,5019,DEMOCRAT,25
2020,AR,CLARK,5019,REPUBLICAN,280
2020,AR,CLARK,5019,REPUBLICAN,3076
2020,AR,CLARK,5019,REPUBLICAN,1249
2020,AR,CLARK,5019,REPUBLICAN,11
2020,AR,CLAY,5021,DEMOCRAT,128
2020,AR,CLAY,5021,DEMOCRAT,141
2020,AR,CLAY,5021,DEMOCRAT,684
2020,AR,CLAY,5021,DEMOCRAT,9
2020,AR,CLAY,5021,REPUBLICAN,133
2020,AR,CLAY,5021,REPUBLICAN,954
2020,AR,CLAY,5021,REPUBLICAN,2981
2020,AR,CLAY,5021,REPUBLICAN,18
2020,AR,CLEBURNE,5023,DEMOCRAT,383
2020,AR,CLEBURNE,5023,DEMOCRAT,1147
2020,AR,CLEBURNE,5023,DEMOCRAT,432
2020,AR,CLEBURNE,5023,DEMOCRAT,26
2020,AR,CLEBURNE,5023,REPUBLICAN,423
2020,AR,CLEBURNE,5023,REPUBLICAN,6289
2020,AR,CLEBURNE,5023,REPUBLICAN,3581
2020,AR,CLEBURNE,5023,REPUBLICAN,35
2020,AR,CLEVELAND,5025,DEMOCRAT,84
2020,AR,CLEVELAND,5025,DEMOCRAT,377
2020,AR,CLEVELAND,5025,DEMOCRAT,184
2020,AR,CLEVELAND,5025,DEMOCRAT,6
2020,AR,CLEVELAND,5025,REPUBLICAN,84
2020,AR,CLEVELAND,5025,REPUBLICAN,1570
2020,AR,CLEVELAND,5025,REPUBLICAN,1168
2020,AR,CLEVELAND,5025,REPUBLICAN,45
2020,AR,COLUMBIA,5027,DEMOCRAT,392
2020,AR,COLUMBIA,5027,DEMOCRAT,1971
2020,AR,COLUMBIA,5027,DEMOCRAT,418
2020,AR,COLUMBIA,5027,DEMOCRAT,33
2020,AR,COLUMBIA,5027,REPUBLICAN,294
2020,AR,COLUMBIA,5027,REPUBLICAN,4419
2020,AR,COLUMBIA,5027,REPUBLICAN,756
2020,AR,COLUMBIA,5027,REPUBLICAN,31
2020,AR,CONWAY,5029,DEMOCRAT,554
2020,AR,CONWAY,5029,DEMOCRAT,1547
2020,AR,CONWAY,5029,DEMOCRAT,514
2020,AR,CONWAY,5029,DEMOCRAT,0
2020,AR,CONWAY,5029,REPUBLICAN,282
2020,AR,CONWAY,5029,REPUBLICAN,3358
2020,AR,CONWAY,5029,REPUBLICAN,2054
2020,AR,CONWAY,5029,REPUBLICAN,0
2020,AR,CRAIGHEAD,5031,DEMOCRAT,1861
2020,AR,CRAIGHEAD,5031,DEMOCRAT,7574
2020,AR,CRAIGHEAD,5031,DEMOCRAT,2450
2020,AR,CRAIGHEAD,5031,DEMOCRAT,36
2020,AR,CRAIGHEAD,5031,REPUBLICAN,1321
2020,AR,CRAIGHEAD,5031,REPUBLICAN,17156
2020,AR,CRAIGHEAD,5031,REPUBLICAN,7036
2020,AR,CRAIGHEAD,5031,REPUBLICAN,45
2020,AR,CRAWFORD,5033,DEMOCRAT,1050
2020,AR,CRAWFORD,5033,DEMOCRAT,3082
2020,AR,CRAWFORD,5033,DEMOCRAT,806
2020,AR,CRAWFORD,5033,DEMOCRAT,21
2020,AR,CRAWFORD,5033,REPUBLICAN,964
2020,AR,CRAWFORD,5033,REPUBLICAN,13335
2020,AR,CRAWFORD,5033,REPUBLICAN,4268
2020,AR,CRAWFORD,5033,REPUBLICAN,40
2020,AR,CRITTENDEN,5035,DEMOCRAT,538
2020,AR,CRITTENDEN,5035,DEMOCRAT,6212
2020,AR,CRITTENDEN,5035,DEMOCRAT,1595
2020,AR,CRITTENDEN,5035,DEMOCRAT,169
2020,AR,CRITTENDEN,5035,REPUBLICAN,287
2020,AR,CRITTENDEN,5035,REPUBLICAN,5895
2020,AR,CRITTENDEN,5035,REPUBLICAN,1072
2020,AR,CRITTENDEN,5035,REPUBLICAN,79
2020,AR,CROSS,5037,DEMOCRAT,222
2020,AR,CROSS,5037,DEMOCRAT,1206
2020,AR,CROSS,5037,DEMOCRAT,331
2020,AR,CROSS,5037,DEMOCRAT,13
2020,AR,CROSS,5037,REPUBLICAN,161
2020,AR,CROSS,5037,REPUBLICAN,3791
2020,AR,CROSS,5037,REPUBLICAN,976
2020,AR,CROSS,5037,REPUBLICAN,18
2020,AR,DALLAS,5039,DEMOCRAT,62
2020,AR,DALLAS,5039,DEMOCRAT,650
2020,AR,DALLAS,5039,DEMOCRAT,249
2020,AR,DALLAS,5039,DEMOCRAT,2
2020,AR,DALLAS,5039,REPUBLICAN,44
2020,AR,DALLAS,5039,REPUBLICAN,884
2020,AR,DALLAS,5039,REPUBLICAN,645
2020,AR,DALLAS,5039,REPUBLICAN,0
2020,AR,DESHA,5041,DEMOCRAT,215
2020,AR,DESHA,5041,DEMOCRAT,1299
2020,AR,DESHA,5041,DEMOCRAT,494
2020,AR,DESHA,5041,DEMOCRAT,8
2020,AR,DESHA,5041,REPUBLICAN,124
2020,AR,DESHA,5041,REPUBLICAN,1379
2020,AR,DESHA,5041,REPUBLICAN,414
2020,AR,DESHA,5041,REPUBLICAN,4
2020,AR,DREW,5043,DEMOCRAT,317
2020,AR,DREW,5043,DEMOCRAT,1650
2020,AR,DREW,5043,DEMOCRAT,459
2020,AR,DREW,5043,DEMOCRAT,0
2020,AR,DREW,5043,REPUBLICAN,273
2020,AR,DREW,5043,REPUBLICAN,3126
2020,AR,DREW,5043,REPUBLICAN,950
2020,AR,DREW,5043,REPUBLICAN,0
2020,AR,FAULKNER,5045,DEMOCRAT,2479
2020,AR,FAULKNER,5045,DEMOCRAT,13799
2020,AR,FAULKNER,5045,DEMOCRAT,1989
2020,AR,FAULKNER,5045,DEMOCRAT,80
2020,AR,FAULKNER,5045,REPUBLICAN,1332
2020,AR,FAULKNER,5045,REPUBLICAN,27934
2020,AR,FAULKNER,5045,REPUBLICAN,5072
2020,AR,FAULKNER,5045,REPUBLICAN,83
2020,AR,FRANKLIN,5047,DEMOCRAT,200
2020,AR,FRANKLIN,5047,DEMOCRAT,871
2020,AR,FRANKLIN,5047,DEMOCRAT,227
2020,AR,FRANKLIN,5047,DEMOCRAT,2
2020,AR,FRANKLIN,5047,REPUBLICAN,208
2020,AR,FRANKLIN,5047,REPUBLICAN,4101
2020,AR,FRANKLIN,5047,REPUBLICAN,1355
2020,AR,FRANKLIN,5047,REPUBLICAN,13
2020,AR,FULTON,5049,DEMOCRAT,181
2020,AR,FULTON,5049,DEMOCRAT,642
2020,AR,FULTON,5049,DEMOCRAT,208
2020,AR,FULTON,5049,DEMOCRAT,4
